"school";"sex";"age";"address";"famsize";"Pstatus";"Medu";"Fedu";"Mjob";"Fjob";"reason";"guardian";"traveltime";"studytime";"failures";"schoolsup";"famsup";"paid";"activities";"nursery";"higher";"internet";"romantic";"famrel";"freetime";"goout";"Dalc";"Walc";"health";"absences";"G1";"G2";"G3";"Alc"
"GP";"M";15;"U";"LE3";"T";4;2;"teacher";"other";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;5;2;"DA-Muy bajo";"WA-Muy bajo";3;10;18;17;18;"Alc-Muy bajo"
"GP";"M";15;"R";"GT3";"T";2;1;"health";"services";"reputation";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;4;2;"DA-Muy bajo";"WA-Muy bajo";5;4;10;9;10;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;4;4;"DA-Muy bajo";"WA-Bajo";5;6;16;14;14;"Alc-Muy bajo"
"GP";"M";15;"U";"GT3";"T";4;4;"other";"teacher";"reputation";"father";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";4;4;3;"DA-Muy bajo";"WA-Muy bajo";2;4;16;15;16;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";3;3;"other";"services";"home";"father";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;4;2;"DA-Muy bajo";"WA-Muy bajo";5;6;14;14;15;"Alc-Muy bajo"
"GP";"M";17;"R";"GT3";"T";1;3;"other";"other";"course";"father";3;2;1;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;2;4;"DA-Muy bajo";"WA-Alto";5;14;12;11;11;"Alc-Medio"
"GP";"M";15;"U";"GT3";"T";3;4;"other";"other";"reputation";"father";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;4;3;"DA-Muy bajo";"WA-Bajo";4;2;14;13;14;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";1;2;"at_home";"services";"course";"mother";1;2;0;"no";"no";"no";"no";"no";"yes";"yes";"no";3;2;3;"DA-Muy bajo";"WA-Bajo";1;0;14;14;14;"Alc-Muy bajo"
"GP";"M";15;"U";"GT3";"T";2;2;"services";"services";"home";"father";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;5;4;"DA-Muy bajo";"WA-Bajo";5;6;14;13;13;"Alc-Muy bajo"
"GP";"F";16;"U";"LE3";"T";2;4;"other";"health";"course";"father";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;2;2;"DA-Muy bajo";"WA-Bajo";5;2;14;12;13;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";4;4;"health";"other";"course";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";3;4;4;"DA-Muy bajo";"WA-Alto";5;4;12;13;13;"Alc-Medio"
"GP";"F";16;"U";"GT3";"T";2;2;"other";"other";"home";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";5;4;4;"DA-Muy bajo";"WA-Muy bajo";5;0;12;11;11;"Alc-Muy bajo"
"GP";"M";15;"U";"GT3";"T";3;4;"services";"services";"home";"father";1;1;0;"yes";"no";"no";"no";"yes";"yes";"yes";"no";5;5;5;"DA-Medio";"WA-Bajo";5;2;9;9;9;"Alc-Medio"
"GP";"F";15;"U";"LE3";"A";3;4;"other";"other";"home";"mother";1;2;0;"yes";"no";"no";"yes";"yes";"yes";"yes";"yes";5;3;2;"DA-Muy bajo";"WA-Muy bajo";1;0;10;11;11;"Alc-Muy bajo"
"GP";"F";19;"U";"GT3";"T";0;1;"at_home";"other";"course";"other";1;2;2;"no";"yes";"no";"no";"no";"no";"no";"no";3;4;2;"DA-Muy bajo";"WA-Muy bajo";5;0;9;10;11;"Alc-Muy bajo"
"GP";"M";16;"R";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";1;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";3;5;5;"DA-Bajo";"WA-Muy alto";4;8;14;14;15;"Alc-Alto"
"GP";"M";16;"U";"GT3";"T";2;3;"other";"other";"course";"mother";2;3;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";3;2;3;"DA-Bajo";"WA-Bajo";1;4;13;12;13;"Alc-Bajo"
"GP";"F";15;"R";"GT3";"T";3;4;"services";"teacher";"course";"father";2;3;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;2;2;"DA-Bajo";"WA-Bajo";5;0;10;11;12;"Alc-Bajo"
"GP";"F";18;"U";"GT3";"T";2;1;"services";"other";"reputation";"mother";1;2;3;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";5;4;5;"DA-Muy bajo";"WA-Medio";5;10;10;9;8;"Alc-Bajo"
"GP";"F";17;"U";"LE3";"A";2;1;"other";"other";"course";"mother";3;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;2;2;"DA-Muy bajo";"WA-Bajo";5;8;11;10;11;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";1;1;"at_home";"other";"course";"mother";3;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Bajo";4;6;11;12;13;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";2;2;"other";"other";"course";"father";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";3;4;4;"DA-Muy bajo";"WA-Medio";5;2;13;12;12;"Alc-Bajo"
"GP";"F";16;"U";"GT3";"A";3;4;"services";"other";"course";"father";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;2;1;"DA-Muy bajo";"WA-Alto";5;12;15;13;14;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";2;1;"at_home";"other";"course";"mother";4;1;0;"no";"no";"no";"no";"yes";"yes";"no";"no";3;2;1;"DA-Muy bajo";"WA-Muy bajo";2;4;9;9;11;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"A";2;2;"other";"other";"home";"mother";1;1;1;"no";"no";"no";"no";"yes";"yes";"no";"no";5;3;4;"DA-Muy bajo";"WA-Muy bajo";5;12;13;11;11;"Alc-Muy bajo"
"GP";"M";15;"R";"GT3";"T";3;4;"at_home";"teacher";"course";"mother";4;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"yes";5;3;3;"DA-Muy bajo";"WA-Muy bajo";5;2;12;11;11;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";4;4;"services";"at_home";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;3;"DA-Muy bajo";"WA-Muy bajo";5;4;13;14;15;"Alc-Muy bajo"
"GP";"M";17;"R";"GT3";"T";3;4;"at_home";"other";"course";"mother";3;2;0;"no";"no";"no";"no";"yes";"yes";"no";"no";5;4;5;"DA-Bajo";"WA-Alto";5;2;10;9;10;"Alc-Medio"
"GP";"F";16;"R";"GT3";"T";1;1;"at_home";"other";"course";"mother";4;2;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";5;1;3;"DA-Muy bajo";"WA-Muy bajo";3;0;14;13;13;"Alc-Muy bajo"
"GP";"M";18;"U";"LE3";"T";3;1;"services";"services";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";3;3;4;"DA-Alto";"WA-Muy alto";4;2;11;11;12;"Alc-Muy alto"
"GP";"F";18;"U";"GT3";"A";3;2;"other";"services";"course";"other";1;3;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;3;3;"DA-Muy alto";"WA-Muy bajo";5;10;12;11;11;"Alc-Alto"
"GP";"F";16;"R";"GT3";"T";1;1;"other";"services";"reputation";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"no";"yes";3;3;3;"DA-Muy bajo";"WA-Bajo";1;8;12;11;11;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"A";3;3;"other";"other";"course";"other";2;1;0;"no";"yes";"no";"yes";"no";"yes";"yes";"yes";4;3;2;"DA-Muy bajo";"WA-Muy bajo";5;4;9;9;10;"Alc-Muy bajo"
"GP";"M";16;"U";"LE3";"T";1;1;"services";"other";"course";"mother";1;2;2;"no";"no";"no";"no";"yes";"yes";"no";"yes";4;4;4;"DA-Muy bajo";"WA-Medio";5;0;10;10;10;"Alc-Bajo"
"GP";"F";15;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;3;2;"DA-Muy bajo";"WA-Muy bajo";5;6;13;14;14;"Alc-Muy bajo"
"GP";"F";15;"R";"GT3";"T";1;1;"other";"other";"course";"mother";3;1;1;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";5;5;5;"DA-Muy bajo";"WA-Muy bajo";1;2;8;9;9;"Alc-Muy bajo"
"GP";"M";15;"U";"GT3";"T";4;3;"teacher";"services";"course";"father";2;4;0;"yes";"yes";"no";"no";"yes";"yes";"yes";"no";2;2;2;"DA-Muy bajo";"WA-Muy bajo";3;6;9;11;11;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"A";3;3;"services";"services";"home";"mother";1;2;0;"no";"no";"no";"no";"no";"yes";"no";"yes";1;3;2;"DA-Bajo";"WA-Medio";1;24;9;8;9;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";4;4;"services";"services";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Medio";5;0;15;13;13;"Alc-Bajo"
"GP";"M";16;"U";"LE3";"T";2;2;"services";"services";"reputation";"father";2;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";2;3;3;"DA-Bajo";"WA-Bajo";2;4;12;11;11;"Alc-Bajo"
"GP";"F";15;"U";"GT3";"T";4;4;"teacher";"services";"course";"mother";1;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;2;2;"DA-Muy bajo";"WA-Muy bajo";5;2;13;13;13;"Alc-Muy bajo"
"GP";"F";16;"U";"LE3";"T";1;1;"at_home";"at_home";"course";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";3;4;4;"DA-Medio";"WA-Medio";1;4;10;11;11;"Alc-Medio"
"GP";"M";17;"U";"GT3";"T";2;1;"other";"other";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;4;5;"DA-Muy bajo";"WA-Bajo";5;22;9;7;6;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";1;1;"other";"services";"course";"father";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;4;2;"DA-Muy bajo";"WA-Bajo";5;0;12;12;12;"Alc-Muy bajo"
"GP";"F";15;"U";"LE3";"A";2;1;"at_home";"other";"home";"mother";2;1;0;"no";"yes";"no";"yes";"yes";"no";"yes";"yes";4;4;2;"DA-Muy bajo";"WA-Muy bajo";5;0;11;10;10;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";3;2;"health";"services";"home";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;2;"DA-Muy bajo";"WA-Muy bajo";3;2;11;11;11;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";1;2;"at_home";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";4;3;2;"DA-Muy bajo";"WA-Muy bajo";5;6;13;12;13;"Alc-Muy bajo"
"GP";"F";15;"U";"GT3";"T";1;2;"at_home";"services";"course";"father";1;2;0;"no";"no";"no";"no";"no";"yes";"no";"yes";2;3;4;"DA-Bajo";"WA-Alto";1;6;11;11;11;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";4;4;"teacher";"teacher";"course";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"yes";"yes";3;3;2;"DA-Bajo";"WA-Muy bajo";5;16;9;9;8;"Alc-Bajo"
"GP";"M";15;"U";"LE3";"A";2;1;"services";"other";"course";"mother";4;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;5;5;"DA-Bajo";"WA-Muy alto";5;0;12;11;11;"Alc-Alto"
"GP";"M";18;"U";"LE3";"T";1;1;"other";"other";"course";"mother";1;1;2;"no";"no";"no";"no";"yes";"no";"yes";"yes";2;3;5;"DA-Bajo";"WA-Muy alto";4;0;11;9;0;"Alc-Alto"
"GP";"M";16;"U";"LE3";"T";2;1;"at_home";"other";"course";"mother";1;1;1;"no";"no";"no";"yes";"yes";"yes";"no";"yes";4;4;4;"DA-Medio";"WA-Muy alto";5;6;9;10;10;"Alc-Muy alto"
"GP";"F";15;"R";"GT3";"T";3;3;"services";"services";"reputation";"other";2;3;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"yes";4;2;1;"DA-Bajo";"WA-Medio";3;2;13;13;13;"Alc-Medio"
"GP";"M";19;"U";"GT3";"T";3;2;"services";"at_home";"home";"mother";1;1;0;"no";"yes";"no";"no";"yes";"no";"yes";"yes";4;5;4;"DA-Muy bajo";"WA-Muy bajo";4;6;11;9;11;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";4;4;"other";"teacher";"course";"mother";1;1;0;"yes";"yes";"no";"no";"yes";"yes";"no";"yes";4;2;1;"DA-Muy bajo";"WA-Muy bajo";4;0;13;13;13;"Alc-Muy bajo"
"GP";"M";15;"R";"GT3";"T";2;3;"at_home";"services";"course";"mother";1;2;0;"yes";"no";"yes";"yes";"yes";"yes";"no";"no";4;4;4;"DA-Muy bajo";"WA-Muy bajo";1;0;7;8;8;"Alc-Muy bajo"
"GP";"M";17;"R";"LE3";"T";1;2;"other";"other";"reputation";"mother";1;1;3;"no";"no";"no";"no";"yes";"yes";"no";"no";2;2;2;"DA-Medio";"WA-Medio";5;14;9;8;10;"Alc-Medio"
"GP";"F";18;"R";"GT3";"T";1;1;"at_home";"other";"course";"mother";3;1;3;"no";"yes";"no";"yes";"no";"yes";"no";"no";5;2;5;"DA-Muy bajo";"WA-Muy alto";4;6;11;10;11;"Alc-Alto"
"GP";"M";16;"R";"GT3";"T";2;2;"at_home";"other";"course";"mother";3;1;0;"no";"no";"no";"no";"no";"yes";"no";"no";4;2;2;"DA-Muy bajo";"WA-Bajo";3;4;12;10;11;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";3;3;"other";"services";"course";"father";1;2;1;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;5;5;"DA-Alto";"WA-Alto";5;0;10;10;1;"Alc-Alto"
"GP";"M";16;"U";"LE3";"T";1;2;"health";"services";"course";"mother";2;1;2;"no";"no";"no";"no";"no";"yes";"yes";"no";4;4;5;"DA-Medio";"WA-Muy alto";5;0;9;8;10;"Alc-Muy alto"
"GP";"M";17;"R";"LE3";"T";2;1;"at_home";"other";"course";"mother";2;1;1;"no";"no";"yes";"yes";"yes";"no";"yes";"yes";3;3;2;"DA-Bajo";"WA-Bajo";5;8;8;8;9;"Alc-Bajo"
"GP";"M";17;"R";"GT3";"T";3;2;"other";"other";"course";"mother";2;2;2;"yes";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;4;"DA-Muy bajo";"WA-Alto";3;4;7;6;8;"Alc-Medio"
"GP";"M";15;"U";"LE3";"T";1;2;"other";"other";"course";"mother";2;1;0;"no";"no";"no";"yes";"yes";"yes";"no";"no";4;4;4;"DA-Bajo";"WA-Alto";5;2;8;9;10;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";1;3;"at_home";"services";"course";"father";1;1;1;"no";"no";"no";"no";"yes";"no";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Alto";2;2;9;8;8;"Alc-Medio"
"GP";"M";17;"R";"LE3";"T";1;1;"other";"services";"course";"mother";4;2;0;"no";"no";"no";"yes";"yes";"no";"no";"yes";5;3;5;"DA-Muy bajo";"WA-Muy alto";5;0;8;8;8;"Alc-Alto"
"GP";"M";17;"U";"GT3";"T";3;2;"services";"services";"course";"mother";2;1;3;"no";"yes";"no";"yes";"no";"no";"no";"no";4;5;2;"DA-Muy bajo";"WA-Muy bajo";2;10;8;7;8;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";2;2;"other";"other";"course";"father";1;2;0;"no";"no";"no";"no";"yes";"no";"yes";"no";4;3;5;"DA-Bajo";"WA-Alto";4;0;9;10;11;"Alc-Medio"
"GP";"F";16;"U";"GT3";"T";4;2;"health";"services";"home";"father";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"yes";4;2;3;"DA-Muy bajo";"WA-Muy bajo";3;0;17;17;18;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";2;2;"other";"other";"home";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"no";5;1;5;"DA-Muy bajo";"WA-Muy bajo";4;0;12;12;13;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";4;4;"health";"health";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";4;4;2;"DA-Muy bajo";"WA-Muy bajo";3;0;16;16;17;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";3;4;"other";"other";"course";"father";3;1;1;"no";"yes";"no";"yes";"no";"yes";"yes";"no";3;4;5;"DA-Bajo";"WA-Alto";2;4;9;9;10;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";1;0;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;"DA-Muy bajo";"WA-Muy bajo";3;0;16;17;18;"Alc-Muy bajo"
"GP";"M";17;"U";"LE3";"T";4;4;"teacher";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;"DA-Muy bajo";"WA-Medio";5;0;11;9;10;"Alc-Bajo"
"GP";"F";16;"U";"GT3";"T";1;3;"at_home";"services";"home";"mother";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"yes";4;3;5;"DA-Muy bajo";"WA-Muy bajo";3;0;14;13;13;"Alc-Muy bajo"
"GP";"F";16;"U";"LE3";"T";3;3;"other";"other";"reputation";"mother";2;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;5;"DA-Muy bajo";"WA-Muy bajo";4;0;14;14;15;"Alc-Muy bajo"
"GP";"M";17;"U";"LE3";"T";4;3;"teacher";"other";"course";"mother";2;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";4;4;4;"DA-Alto";"WA-Alto";4;0;10;11;11;"Alc-Alto"
"GP";"F";16;"U";"GT3";"T";2;2;"services";"other";"reputation";"mother";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";3;4;4;"DA-Muy bajo";"WA-Alto";5;0;13;12;14;"Alc-Medio"
"GP";"M";17;"U";"GT3";"T";3;3;"other";"other";"reputation";"father";1;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;3;4;"DA-Muy bajo";"WA-Alto";4;4;11;9;10;"Alc-Medio"
"GP";"M";16;"R";"GT3";"T";4;2;"teacher";"services";"other";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;3;"DA-Medio";"WA-Alto";3;8;10;9;11;"Alc-Alto"
"GP";"M";17;"U";"GT3";"T";4;3;"other";"other";"course";"mother";1;2;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"yes";5;2;3;"DA-Muy bajo";"WA-Muy bajo";2;4;11;11;13;"Alc-Muy bajo"
"GP";"M";16;"U";"GT3";"T";4;3;"teacher";"other";"home";"mother";1;2;0;"no";"yes";"yes";"yes";"yes";"yes";"yes";"no";3;4;3;"DA-Bajo";"WA-Medio";3;4;11;10;11;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";3;3;"services";"other";"home";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;3;"DA-Muy bajo";"WA-Bajo";3;0;11;12;13;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";2;4;"services";"services";"reputation";"father";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"no";"no";5;4;2;"DA-Bajo";"WA-Medio";5;0;17;18;17;"Alc-Medio"
"GP";"F";17;"U";"LE3";"T";3;3;"other";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";5;3;3;"DA-Bajo";"WA-Medio";1;32;14;13;14;"Alc-Medio"
"GP";"F";16;"U";"GT3";"T";3;2;"other";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";1;2;2;"DA-Muy bajo";"WA-Bajo";1;8;14;15;16;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";3;3;"services";"services";"other";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;3;4;"DA-Bajo";"WA-Medio";4;6;11;13;14;"Alc-Medio"
"GP";"M";16;"U";"GT3";"T";1;2;"services";"services";"other";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";3;3;3;"DA-Muy bajo";"WA-Bajo";3;0;10;9;11;"Alc-Muy bajo"
"GP";"M";16;"U";"LE3";"T";2;1;"other";"other";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;2;3;"DA-Muy bajo";"WA-Bajo";5;0;13;14;16;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"A";3;3;"health";"other";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"yes";"yes";3;3;3;"DA-Muy bajo";"WA-Medio";3;10;12;13;14;"Alc-Bajo"
"GP";"M";17;"R";"GT3";"T";1;2;"at_home";"other";"home";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"no";"no";3;1;3;"DA-Muy bajo";"WA-Muy alto";3;6;9;9;10;"Alc-Alto"
"GP";"F";16;"U";"GT3";"T";2;3;"services";"services";"course";"mother";1;2;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Muy bajo";2;6;12;12;13;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";1;1;"at_home";"services";"course";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Muy bajo";3;0;12;11;12;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";1;2;"at_home";"services";"other";"other";2;2;0;"no";"no";"no";"yes";"no";"yes";"yes";"no";4;4;4;"DA-Alto";"WA-Muy alto";5;16;10;11;12;"Alc-Muy alto"
"GP";"M";16;"R";"GT3";"T";3;3;"services";"services";"reputation";"mother";1;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;2;"DA-Medio";"WA-Alto";5;0;11;10;10;"Alc-Alto"
"GP";"M";16;"U";"GT3";"T";2;3;"other";"other";"home";"father";2;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;3;3;"DA-Muy bajo";"WA-Muy bajo";3;0;13;12;12;"Alc-Muy bajo"
"GP";"F";17;"U";"LE3";"T";2;4;"services";"services";"course";"father";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";4;3;2;"DA-Muy bajo";"WA-Muy bajo";5;8;14;15;16;"Alc-Muy bajo"
"GP";"M";17;"U";"GT3";"T";4;4;"services";"teacher";"home";"mother";1;1;0;"no";"no";"no";"no";"yes";"yes";"yes";"no";5;2;3;"DA-Muy bajo";"WA-Bajo";5;4;13;13;14;"Alc-Muy bajo"
"GP";"M";16;"R";"LE3";"T";3;3;"teacher";"other";"home";"father";3;1;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";3;3;4;"DA-Medio";"WA-Muy alto";3;16;10;11;12;"Alc-Muy alto"
"GP";"F";17;"U";"GT3";"T";4;4;"services";"teacher";"home";"mother";2;1;1;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;2;4;"DA-Bajo";"WA-Medio";2;30;14;15;16;"Alc-Medio"
"GP";"F";16;"U";"LE3";"T";4;4;"teacher";"teacher";"reputation";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";4;5;2;"DA-Muy bajo";"WA-Bajo";3;0;11;10;11;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";4;3;"health";"other";"home";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;5;"DA-Muy bajo";"WA-Muy alto";2;2;14;14;15;"Alc-Alto"
"GP";"F";16;"U";"GT3";"T";2;3;"other";"other";"reputation";"mother";1;2;0;"yes";"yes";"no";"yes";"yes";"yes";"no";"no";4;4;3;"DA-Muy bajo";"WA-Medio";4;4;11;12;12;"Alc-Bajo"
"GP";"F";17;"U";"GT3";"T";1;1;"other";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"no";"yes";"no";"no";4;4;4;"DA-Muy bajo";"WA-Medio";1;0;14;15;15;"Alc-Bajo"
"GP";"F";17;"R";"GT3";"T";2;2;"other";"other";"reputation";"mother";1;1;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";5;3;2;"DA-Muy bajo";"WA-Bajo";3;21;13;13;13;"Alc-Muy bajo"
"GP";"F";16;"R";"GT3";"T";2;2;"services";"services";"reputation";"mother";2;4;0;"no";"yes";"no";"yes";"no";"yes";"yes";"no";5;3;5;"DA-Muy bajo";"WA-Muy bajo";5;6;13;13;13;"Alc-Muy bajo"
"GP";"F";17;"U";"GT3";"T";3;4;"at_home";"services";"home";"mother";1;3;1;"no";"yes";"yes";"no";"yes";"yes";"yes";"yes";4;4;3;"DA-Medio";"WA-Alto";5;14;8;9;8;"Alc-Alto"
"GP";"F";16;"U";"GT3";"A";3;1;"services";"other";"course";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"no";2;3;3;"DA-Bajo";"WA-Bajo";4;2;11;11;12;"Alc-Bajo"
"GP";"F";16;"U";"GT3";"T";4;3;"teacher";"other";"other";"mother";1;2;0;"no";"no";"no";"yes";"yes";"yes";"yes";"yes";1;3;2;"DA-Muy bajo";"WA-Muy bajo";1;4;14;15;15;"Alc-Muy bajo"
"GP";"F";16;"U";"GT3";"T";1;1;"at_home";"other";"home";"mother";2;1;0;"no";"yes";"no";"no";"yes";"yes";"no";"no";4;3;2;"DA-Muy bajo";"WA-Alto";5;2;12;13;13;"Alc-Medio"
"GP";"F";17;"R";"GT3";"T";4;3;"teacher";"other";"reputation";"mother";2;3;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"yes";4;4;2;"DA-Muy bajo";"WA-Muy bajo";4;0;11;12;12;"Alc-Muy bajo"
"GP";"F";19;"U";"GT3";"T";3;3;"other";"other";"reputation";"other";1;4;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;3;3;"DA-Muy bajo";"WA-Bajo";3;4;12;12;12;"Alc-Muy bajo"
"GP";"M";17;"U";"LE3";"T";4;4;"services";"other";"home";"mother";1;2;0;"no";"yes";"no";"no";"yes";"yes";"yes";"yes";5;3;5;"DA-Alto";"WA-Muy alto";3;15;13;12;12;"Alc-Muy alto"
"GP";"F";16;"U";"GT3";"A";2;2;"other";"other";"reputation";"mother";1;2;0;"yes";"yes";"no";"no";"yes";"yes";"yes";"no";3;3;4;"DA-Muy bajo";"WA-Muy bajo";4;0;13;13;13;"Alc-Muy bajo"
"GP";"M";18;"U";"GT3";"T";2;2;"services";"other";"home";"mother";1;2;0;"no";"yes";"no";"yes";"yes";"yes";"yes";"no";4;4;4;"DA-Bajo";"WA-Alto";5;10;12;11;11;"Alc-Medio"
